author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
1340371237491646466,2022-01-09 14:29:08+00:00, ,1480184871813328900,nl,0,0,0,2,Twitter Web App,RT @streamplayer24: Live stream ISU EK Schaatsen  https://t.co/VNmDXV1dcV #EKAfstanden #EK #Speedskating #Schaatsen #Thialf #Heerenveen #Wa…
320677825,2022-01-09 14:28:33+00:00, ,1480184725914411010,nl,0,0,0,4,Twitter for iPhone,RT @DeTochtMusical: Zit jij er al klaar voor? Vanavond om 21.34 uur deel twee van Denkend aan Holland met Andre en Janny die de Elfstedento…
1269979827299385346,2022-01-09 14:27:57+00:00, ,1480184574458085378,nl,0,0,0,0,Zapier.com,"LIVE | Kjeld Nuis verslaat Thomas Krol op 1500 meter, vrouwen begonnen aan kilometer  https://t.co/JtSiXAMnf8"
1269979827299385346,2022-01-09 14:27:56+00:00, ,1480184570226089986,nl,0,0,0,0,Zapier.com,Van weervrouw Diana Woei mag de zomer best een keer tegenvallen (en ze droomt van een Elfstedentocht)  https://t.co/HeSYrWyq3T
1454133800070430725,2022-01-09 14:27:45+00:00, ,1480184521781882882,nl,0,0,0,0,Blog2Social APP,"lees alles over: 'Irene Schouten neemt Ireen Wüst en Antoinette de Jong op sleeptouw naar de EK-titel ploegenachtervolging' op RTV West-Friesland   #ek #goud #Hoogkarspel #ireneschouten #ploegenachtervolking #schaatsen #sport

https://t.co/YZSd0oSOER https://t.co/94OdDQqVgH"
581848217,2022-01-09 14:27:35+00:00, ,1480184481592102918,nl,0,0,0,0,Twitter for iPhone,"@NOSsport wanneer gaan die 2 ouwe wijven nu eens het schaatsen verslaan , ipv al die er niet toe doende internet weetjes op te sommen?"
20050619,2022-01-09 14:27:35+00:00, ,1480184479805321218,nl,1,0,0,0,Twitter for Android,Die commentatoren bij het schaatsen praten over Instagram of ze 89 jaar oud zijn. Zucht. #ekafstanden
1270347140909465605,2022-01-09 14:27:09+00:00, ,1480184372535902208,nl,0,0,0,0,Zapier.com,Van weervrouw Diana Woei mag de zomer best een keer tegenvallen (en ze droomt van een Elfstedentocht) https://t.co/OlmoZ2UnVZ
47875762,2022-01-09 14:25:50+00:00, ,1480184040745545732,nl,0,0,0,3,Twitter Web App,"RT @GracenoteNL: Schaatsen⛸️ - Kjeld Nuis🇳🇱 is de eerste man die de 1500m wint op Olympische Spelen, WK Afstanden en EK afstanden. #schaats…"
54296225,2022-01-09 14:24:29+00:00, ,1480183701027835907,nl,0,0,0,0,Twitter for iPhone,"Mark Tuitert:” Leuk dat de Noren weer meedoen”. Prima, maar winnen? Dat liever niet. #schaatsen"
2579235649,2022-01-09 14:22:33+00:00, ,1480183212898930694,nl,5,0,1,1,Twitter Web App,"De volgorde waarin wij schaatspubliek het aanbod van onderwerpen belangrijk vinden is

1. Belangrijke live ritten
2. Onbelangrijke live ritten
3. Herhalingen van belangrijke ritten
4. Duiding door coryfeeën
5. Reclame en de interviews van Bert Maalderink

#schaatsen #ekafstanden"
2579235649,2022-01-09 14:21:28+00:00, ,1480182941410017290,nl,3,0,1,0,Twitter Web App,"Ze schijnen bij de NOS te denken dat we liever naar suggestieve, stokerige interviews van Bert Maalderink kijken dan naar live schaatsen, maarreh… dat is dus echt niet zo hoor.

#schaatsen #ekschaatsen #ekafstanden"
36047632,2022-01-09 14:20:59+00:00, ,1480182820140195841,nl,2,0,0,1,NUsport nieuwsfeed,Nuis verslaat Krol op 1.500 meter en is voor het eerst Europees kampioen https://t.co/m2jtocMLme
129323253,2022-01-09 14:19:22+00:00, ,1480182414190260227,nl,5,0,0,3,TweetDeck,"Schaatsen⛸️ - Kjeld Nuis🇳🇱 is de eerste man die de 1500m wint op Olympische Spelen, WK Afstanden en EK afstanden. #schaatsen #EKAfstanden"
20302928,2022-01-09 14:16:38+00:00, ,1480181726861221888,nl,1,0,0,0,Twitter Web App,"Zondag in Elfstedentocht-editie Denkend aan Holland: #Stavoren, ##Hindeloopen en #Workum - https://t.co/jGRefjt0VL - https://t.co/hMTYg3yFaA"
197065592,2022-01-09 14:10:09+00:00, ,1480180094794674178,nl,2,0,0,0,TweetDeck,Kjeld Nuis verslaat Thomas Krol op 1500 meter en beleeft goede generale voor Spelen  https://t.co/BgHSN46Evo
1269979827299385346,2022-01-09 14:08:47+00:00, ,1480179748965912576,nl,0,0,0,0,Zapier.com,LIVE | Kjeld Nuis verslaat Thomas Krol op 1500 meter en beleeft goede generale voor Spelen  https://t.co/EH09ytXM8q
60710869,2022-01-09 14:08:46+00:00, ,1480179744851251209,nl,0,0,0,0,Twitter for iPhone,"Uitstekende Nuis. Is écht getergd en gaat serieus meedoen in Beijing. Krol lijkt dit jaar wat meer snelheid te hebben op de eerste meters (getuige ook 500m op het OKT), maar wat uitgoudingsvermogen tekort te komen. Keurige Johansson, maar echte competitie ontbreekt.  #schaatsen"
232841689,2022-01-09 14:08:38+00:00, ,1480179711884070917,nl,2,0,0,0,Tweetbot for iΟS,Even EK schaatsen mee pakken. De 1.500 m @KjeldNuis 👍🏻 op 1️⃣  gaaf @ThomasKrol op 2️⃣ Nu naar de spelen
737254381,2022-01-09 14:08:35+00:00, ,1480179699192107010,nl,0,0,0,5,Twitter for iPhone,"RT @TimSenden: Grote bedrijven als @JumboSupermarkt, @DaikinNL en @NLLoterij kiezen schaatsen natuurlijk niet zomaar voor hun sponsoringact…"
32390474,2022-01-09 14:08:01+00:00, ,1480179557101617157,nl,0,0,0,0,Twitter for iPhone,Wat een mooie uitslag! 👇🏼🔥 #EKAfstanden #schaatsen #schaatsfan #speedskating https://t.co/xi9APdv6SV
2541398251,2022-01-09 14:07:42+00:00, ,1480179477690953733,nl,0,0,0,0,Sportnieuws nieuws,Kjeld Nuis pakt Europese titel op 1500 meter af van Thomas Krol https://t.co/SQ5GeAduic https://t.co/5H6E5gfY2C
870738383244492800,2022-01-09 14:07:12+00:00, ,1480179351698169858,nl,0,0,0,0,Twitter for Android,"LIVE | Kjeld Nuis verslaat Thomas Krol op 1500 meter en beleeft goede generale voor Spelen 
 https://t.co/oJwBcBh0of"
54479333,2022-01-09 14:07:05+00:00, ,1480179321138470915,nl,0,1,0,0,Zapier.com,Van weervrouw Diana Woei mag de zomer best een keer tegenvallen (en ze droomt van een Elfstedentocht) https://t.co/uMU8nE9YDU
16822936,2022-01-09 14:06:17+00:00, ,1480179122953494542,nl,4,1,9,0,Twitter for Android,Er is 1 gouden medaille niet gewonnen door een Nederlandse schaatser. #schaatsen
49058509,2022-01-09 14:05:50+00:00, ,1480179007110930438,nl,0,0,0,0,Twitter for Android,Geen grotere nachtmerrie dan #schaatsen op #nporadio1 op zondag. We komen er nooit meer van af.
23341313,2022-01-09 14:05:27+00:00, ,1480178912218992640,nl,0,0,1,0,Twitter for iPhone,"Krol pakt tot 700 meter drie tienden op Nuis, maar levert die in het vervolg ruimschoots in: 1:43.91. Zilver. #EKAfstanden #schaatsen"
32390474,2022-01-09 14:05:20+00:00, ,1480178882737233920,nl,3,0,0,0,Twitter for iPhone,Jaaa Nuis weer een gouden titel! Dat is echt heel mooi! #EKAfstanden #schaatsen #schaatsfan #speedskating
56041070,2022-01-09 14:05:13+00:00,5c95caef9e7b99db,1480178854228602881,nl,1,0,0,0,Twitter for Android,@EdAldus @Stefanuzz Traingskamp gehad in d ezomer voor schaatsen met de fiets.
1269979827299385346,2022-01-09 14:03:29+00:00, ,1480178415433101313,nl,0,0,0,0,Zapier.com,LIVE | Kjeld Nuis legt lat hoog voor titelverdediger Thomas Krol op 1500 meter  https://t.co/Qz2ErbSumY
23341313,2022-01-09 14:02:29+00:00, ,1480178165100199939,nl,0,0,1,0,Twitter for iPhone,"1:43.60 voor Kjeld Nuis, bouwde flink wat marge op tot 1100 meter, slotronde oké. #EKAfstanden #schaatsen"
1543754426,2022-01-09 14:02:25+00:00, ,1480178148251783172,nl,0,0,0,1,Twitter Web App,"RT @mediajournaal: #SBS6 opnieuw weggeblazen door #NPO1 en #RTL4, door SBS6-vreemde cabaretier uit te zenden: 307K voor #RonaldGoedemondt.…"
58303899,2022-01-09 14:01:38+00:00, ,1480177951815741446,nl,0,0,0,0,Twitter for iPhone,Zo dat is weer een knap staaltje schaatsen @KjeldNuis 💪
327957357,2022-01-09 14:00:51+00:00, ,1480177755316801536,nl,5,0,0,0,Twitter for iPhone,"We kijken weer schaatsen… kan Bert Maalderink geen transfer krijgen naar @RTLBoulevard ? Wat een cynicus, altijd op zoek naar roddels. Het zijn volwassen schaatssters Bert, geen kleuters. Is een felicitatie met weer een Europese titel misschien een optie? #transfermarktgeopend https://t.co/bYVLj9tSpm"
23341313,2022-01-09 14:00:14+00:00, ,1480177597883559937,nl,0,0,1,0,Twitter for iPhone,"Dit rijden Nuis en Krol niet zomaar, hoor. #EKAfstanden #schaatsen"
235158067,2022-01-09 13:59:01+00:00, ,1480177291674230784,nl,0,0,0,0,NU.nl,"Wüst, De Jong en Schouten in baanrecord naar Europese titel op achtervolging https://t.co/XhJ42ERPKj"
23341313,2022-01-09 13:58:49+00:00, ,1480177242609176578,nl,0,0,1,0,Twitter for iPhone,"Zo zeg, sterke race van Johansson, 1:44.16. (24.1-25.4-26.6-28.0) #EKAfstanden #schaatsen"
1269979827299385346,2022-01-09 13:58:16+00:00, ,1480177104130035714,nl,0,0,0,0,Zapier.com,"LIVE | Thomas Krol hoopt zijn titel te prolongeren op 1500 meter, ook Kjeld Nuis in actie  https://t.co/N0iBEHEGfj"
229178515,2022-01-09 13:56:33+00:00, ,1480176670514495492,nl,4,0,0,0,Twitter for Android,Zelfgemaakte-Pain-Au-Chocolat-#schaatsen https://t.co/cCQBtXF1Pb
1476133817329008648,2022-01-09 13:54:52+00:00, ,1480176248143892484,nl,0,0,0,1,Twitter Web App,RT @GrunnSport: Live stream ISU EK Schaatsen  https://t.co/gWidhX57bN #EKAfstanden #EK #Speedskating #Schaatsen #Thialf #Heerenveen #WatchF…
1476133817329008648,2022-01-09 13:54:48+00:00, ,1480176233115787281,nl,0,0,0,2,Twitter Web App,RT @streamplayer24: Live stream ISU EK Schaatsen  https://t.co/VNmDXV1dcV #EKAfstanden #EK #Speedskating #Schaatsen #Thialf #Heerenveen #Wa…
1269979827299385346,2022-01-09 13:53:58+00:00, ,1480176022263943169,nl,0,0,0,0,Zapier.com,"LIVE | Nederland pakt goud op ploegenachtervolging, Nuis en Krol in actie op 1500 meter  https://t.co/x2QFZRozIl"
282183508,2022-01-09 13:51:49+00:00, ,1480175478849904641,nl,1,0,0,0,Twitter for iPhone,Hillegonde en ik gaan 75 km schaatsen voor stichting Hartekind! Op 27 maart gaat dit gebeuren. Daarvoor hebben we een actie pagina opgezet en proberen we zoveel mogelijk geld op te halen. Deel dit zoveel mogelijk zodat we zoveel mogelijk geld ophalen❤️ https://t.co/3PlrL7JHKQ
111018277,2022-01-09 13:49:22+00:00, ,1480174862517866501,nl,0,0,0,0,Twitter for iPhone,"@Joyce021976 @HarryLocoMusic @FC_Emmen Nee, kijk naar schaatsen."
3310736530,2022-01-09 13:49:07+00:00, ,1480174801176117248,nl,0,0,1,0,Twitter for Android,@_bjorn @sporza_koers @marianne_vos @NPO1 Via internet zeker? Niet zoals bij sporza vol in beeld. In NL altijd bijzaak als er schaatsen is. Zal met de eindredacteur @NPO1 te maken hebben altijd 😉
990715635792596994,2022-01-09 13:48:21+00:00, ,1480174609009946624,nl,9,0,1,0,Twitter for Android,"Het lief is met de 11yo gaan schaatsen.
Zij:je moet op ons niet wachten voor het eten
Ik:het is morgen wel school hé

Zij:tegen dan zijn we wel terug
Ik:👇 https://t.co/4Q5aSMTBzW"
200844135,2022-01-09 13:47:06+00:00, ,1480174294386847747,nl,0,0,0,1,Twitter for iPhone,"RT @nita_halman: Kom op @NOSsport hoe zo een oninteressant #interview tijdens de #wedstrijd 1500 mannen?! We willen #schaatsen kijken , gee…"
235188270,2022-01-09 13:46:13+00:00, ,1480174070629076998,nl,0,0,0,0,Twitter for Android,"Wüst, Schouten en De Jong maken favorietenrol waar op ploegenachtervolging 
 https://t.co/V8HbkEKw11"
197065592,2022-01-09 13:45:50+00:00, ,1480173972801175552,nl,1,0,0,0,TweetDeck,De 1500 meter bij de mannen op de EK afstanden is begonnen. Wat kunnen Kjeld Nuis en Thomas Krol? Volg het in ons liveblog  https://t.co/BgHSN46Evo
3310736530,2022-01-09 13:45:03+00:00, ,1480173778453864448,nl,0,0,1,0,Twitter for Android,@Astrid01081981 @sporza_koers @marianne_vos @NPO1 Op schaatsen zeker? 😃
163216538,2022-01-09 13:44:05+00:00, ,1480173532214665222,nl,7,0,1,0,Twitter for iPad,Toch wel triest dat ik tijdens de OS weer een abonnement moet gaan nemen op Discovery+ om al het schaatsen live te kunnen kijken zonder al die irritante interviews van Bert Maalderink en de talkshow van @NOSsport #EKafstanden
367216296,2022-01-09 13:43:26+00:00, ,1480173370125832192,nl,0,0,0,0,Twitter for Android,@robgillot Schaatsen kijken ... heerlijk.
771963098,2022-01-09 13:42:36+00:00, ,1480173162952376326,nl,9,0,0,1,TweetDeck,"Verhaaltje over @joepwennemars die op de drempel van de titel staat bij het NK junioren. #schaatsen

https://t.co/0Zv4r2pveZ"
1214637623672811528,2022-01-09 13:42:33+00:00, ,1480173148255531013,nl,0,0,1,0,Twitter Web App,Zag ik daar nou een Hongaar op de 1.500 meter #schaatsen?! Da's even leuk! #Nagy
1264907097231314947,2022-01-09 13:42:30+00:00, ,1480173136549072899,nl,11,0,1,4,Twitter for iPhone,Zit jij er al klaar voor? Vanavond om 21.34 uur deel twee van Denkend aan Holland met Andre en Janny die de Elfstedentocht varen. Wij kwamen Andre en Janny op de Elfstedenroute tegen met onze varende ijsbaan 🤩. Benieuwd hoe dat was? Dan moet je zeker gaan kijken. 📷 Marco Keyzer https://t.co/xmYRrbzID2
3657831,2022-01-09 13:41:37+00:00, ,1480172912254537730,nl,5,0,1,0,Twitter for Android,Niet goed voor het Hongaarse schaatsen.
2894976429,2022-01-09 13:41:05+00:00, ,1480172778309533697,nl,0,0,0,1,Twitter for iPhone,"Kom op @NOSsport hoe zo een oninteressant #interview tijdens de #wedstrijd 1500 mannen?! We willen #schaatsen kijken , geen praatprogramma"
1459166761052512257,2022-01-09 13:39:59+00:00, ,1480172502555009026,nl,1,1,1,0,Twitter Web App,"@WielerFlits Wat een waardeloos prutswerk van de Nos, totaal geen beelden van wat er achter de 3 gebeurd,zelfs geen tijden en hoe de volgorde is van de dames U23. Geen huldiging, geen interviews maar snel door naar het schaatsen...ik kijk nu naar U23 bij Sporza....de NOS moet op stage,sukkels"
1213554443435687936,2022-01-09 13:38:59+00:00, ,1480172250653470722,nl,0,0,0,0,Twitter for iPhone,@robgillot Naar het schaatsen kijken. 😃
482198757,2022-01-09 13:38:38+00:00, ,1480172162522701826,nl,5,0,0,0,Twitter for Android,En we missen weer een rit op de 1500 mtr door dat gewauwel van #maalderink met zijn open-deur vragen. @NOSschaatsen #ekafstanden #schaatsen
1406208805873098757,2022-01-09 13:38:27+00:00, ,1480172118046351360,nl,1,0,0,0,Twitter for Android,"Lekkere griet die schaatser

#schaatsen #ek"
72285397,2022-01-09 13:37:41+00:00, ,1480171922805735426,nl,1,0,0,0,Twitter for Android,Waarom worden de vlaggen bij het schaatsen vertikaal ipv horizontaal gehesen? #ekafstanden2022 #thialf #isu https://t.co/nzPpxxPn7g
1131257036975616000,2022-01-09 13:37:36+00:00, ,1480171903826501635,nl,0,0,0,0,Twitter Web App,"*zucht* dat geouwehoer van de #NOS #EK #schaatscommentatoren uitleg hand op rug bij #teampersuit, ja hoor heel verhaal wat fout kan gaan etc maar WAAR die hand op elkaars rug nu voor is vergeten ze  weer te vertellen #chaotische #verslaglegging steeds:(( #schaatsen #EKschaatsen"
29419795,2022-01-09 13:36:39+00:00, ,1480171662981091330,nl,8,0,1,0,Twitter Web App,"@Bartje_wijbosch @NOSwielrennen @marianne_vos heb het idee dat de NOS alleen schaatsen boeit en veldrijden ""oja dat moesten we ook nog"" dus snel tussendoor afgeraffeld..."
30633700,2022-01-09 13:36:32+00:00, ,1480171633319059460,nl,0,0,0,6,Twitter Web App,RT @TwitPollNL: Het is 25 jaar geleden dat de #Elfstedentocht van 1997 plaatsvond. Kent u iemand die de #tochtdertochten uit heeft gereden?…
1085994886896209920,2022-01-09 13:36:02+00:00, ,1480171506550419456,nl,1,0,1,0,Twitter for Android,@MrsSandvrouw Zie jij mij al schaatsen met 3 vrouwen achter mij aan.?? 🤣🤣🤣 https://t.co/TJaUWUDjHr
16822936,2022-01-09 13:34:58+00:00, ,1480171241319370754,nl,0,1,1,0,Twitter for Android,"Bij het Amerikaanse OKT was het spannend  1, 2, 3 binnen 2 tienden op de 5000 meter. #schaatsen cc @robbertderijk https://t.co/QqXfyRSjA0"
908380740,2022-01-09 13:33:55+00:00, ,1480170975106895873,nl,0,0,1,0,Twitter for iPhone,@WillemHus Volgens mij vind je het gewoon leuk om af en toe schaatsen te kijken😂
1269979827299385346,2022-01-09 13:33:16+00:00, ,1480170811487043591,nl,0,0,0,0,Zapier.com,"LIVE | Nederland pakt in baanrecord goud op ploegenachtervolging, 1500 meter van start  https://t.co/VQsub3Tn8S"
59205839,2022-01-09 13:31:13+00:00,07d9d87c8c484001,1480170296057421825,nl,7,0,2,0,Twitter for Android,"Beetje onwennig, maar wat is dat weer leuk #schaatsen https://t.co/dwgbqugN2n"
36047632,2022-01-09 13:30:59+00:00, ,1480170236112482309,nl,3,0,0,0,NUsport nieuwsfeed,"Wüst, De Jong en Schouten in baanrecord naar Europese titel op achtervolging https://t.co/urjOF76JvO"
924234073777811461,2022-01-09 13:30:46+00:00, ,1480170185021702148,nl,2,0,0,0,Twitter for iPhone,Ssst ik kijk schaatsen
110077589,2022-01-09 13:30:28+00:00, ,1480170106269356036,nl,2,0,0,0,Twitter for iPhone,"@HermanFietst @sporza_koers @marianne_vos @NPO1 NPO1 gezien slecht commentaar. Volgens Sophie had Marianne Vos nog nooit op de baan gereden. Olympisch kampioen op 2 onderdelen, ik bedoel maar. Ze misten de finish van NK U23, schakelde onmiddellijk over naar vrouwen schaatsen, ploegen achtervolging. Heel NL bakt is spannender"
1269979827299385346,2022-01-09 13:28:30+00:00, ,1480169612146839555,nl,0,0,0,0,Zapier.com,"LIVE | Nederland met Wüst, De Jong en Schouten in baanrecord naar goud  https://t.co/zLk5Aj31zs"
235158067,2022-01-09 13:27:00+00:00, ,1480169236286820353,nl,0,0,0,0,NU.nl,Liveblog schaatsen | Reacties na derde EK-titel ploegenachtervolging https://t.co/jYj12l9Mic
716266962209357825,2022-01-09 13:26:47+00:00, ,1480169181521883136,nl,0,0,0,0,Twitter for Android,Lekker schaatsen kijken vanmiddag. Mooie ploegenachtervolging van NL! #EKAfstanden #schaatsen
18989366,2022-01-09 13:26:43+00:00, ,1480169164958482433,nl,0,0,0,0,TweetDeck,"#Schaatsen Wat een verademing  dat we op zondagmiddag niet naar het dat pootje, pootje over gelul van Wennemars hoeven te luisteren."
452904162,2022-01-09 13:26:01+00:00, ,1480168989359755268,nl,0,0,0,0,Twitter for Android,"LIVE | Nederland met Wüst, De Jong en Schouten in baanrecord naar goud https://t.co/EL9kPdGHVV"
854335284284096512,2022-01-09 13:25:23+00:00, ,1480168827577147392,nl,0,0,1,0,Twitter for iPad,@RendeJong5 @NOSsport Dat is volgens mij omdat de starttijden van het schaatsen zijn aangepast waardoor er plaats was voor het veldrijden.
2579235649,2022-01-09 13:24:17+00:00, ,1480168550052548617,nl,2,0,0,0,Twitter Web App,"Feitelijk is de Nederlandse dames Team Pursuit ploeg Antoinette de Jong in een sandwich van Irenes.

#schaatsen #ekschaatsen #ekafstanden"
1185539854916034560,2022-01-09 13:23:55+00:00, ,1480168460340678657,nl,33,0,7,0,Twitter for Android,Als je niks te doen heb ga je gewoon de elfstedentocht van 1997 terug kijken 😁 https://t.co/yNRHNtD1uJ
1082596122240131072,2022-01-09 13:23:45+00:00, ,1480168417512591363,nl,0,0,0,2,Twitter for iPhone,RT @1twentehengelo: Jade Groenewoud hoopt dit weekend haar tickets voor Innsbruck te kunnen reserveren. Daar wordt eind deze maand het WK s…
933318693802700800,2022-01-09 13:23:28+00:00, ,1480168343839686660,nl,0,0,0,0,Twitter for iPhone,"#EKAfstanden wie heeft dat ook bij het kijken naar schaatsen: je hoofd gaat van links naar rechts, vooral bij eind van een race?
Ik hoor graag, of ik enige ben."
32390474,2022-01-09 13:23:14+00:00, ,1480168288399331330,nl,2,0,1,0,Twitter for iPhone,Heel knap!! 👇🏼 #schaatsen #schaatsfan #speedskating https://t.co/2Bf3p6B1us
1218887177909739521,2022-01-09 13:22:32+00:00, ,1480168111919804419,nl,0,0,0,0,Twitter for Android,"@Sportnieuwsnl En ja hoor, de NOS vindt het genoeg, geen podiumscene. Vlug naar het schaatsen met een onbenullige discipline. Geen respect voor de kampioene, een ICOON. FOEI NOS."
197065592,2022-01-09 13:21:53+00:00, ,1480167948690022400,nl,1,0,0,0,TweetDeck,"Wüst, Schouten en De Jong maken favorietenrol waar op ploegenachtervolging https://t.co/RC9azpFXOB"
870738383244492800,2022-01-09 13:21:11+00:00, ,1480167771459788803,nl,1,0,0,0,Twitter for Android,"Wüst, Schouten en De Jong maken favorietenrol waar op ploegenachtervolging 
 https://t.co/tltploHXeS"
300354125,2022-01-09 13:20:42+00:00, ,1480167651573997571,nl,1,0,1,0,Twitter for iPad,"@GertOldambt @HarryWieringa Geweldig de achtervolging, baanrecord, O ja ik vergeet @JurrieNieboer #schaatsen"
53748067,2022-01-09 13:20:28+00:00, ,1480167589519179778,nl,0,0,0,2,Twitter for Android,RT @RobdeKeijzer: Ik zou dan willen weten hoe ze het beleefde! Maar gelukkig kunnen we nu naar Polen en Noren kijken bij een onbeduidend st…
716586318,2022-01-09 13:20:28+00:00, ,1480167588835508227,nl,1,0,1,0,Twitter for iPhone,@BalversMarijke Schaatsen!!!!!!
60710869,2022-01-09 13:20:01+00:00, ,1480167476671483904,nl,0,0,0,0,Twitter for iPhone,"Ik vind de NL dames er uitstekend uitzien. Goed in de slag, goed contact houden. En zie Schouten nog even versnellen naar het einde toe. Indrukwekkend. #schaatsen"
32390474,2022-01-09 13:19:51+00:00, ,1480167435567345667,nl,0,0,0,0,Twitter for iPhone,Volledige uitslag TP! #EKAfstanden #schaatsen #schaatsfan #speedskating https://t.co/nrMhz1zAvD
16983689,2022-01-09 13:19:44+00:00, ,1480167407104708613,nl,0,0,2,0,TweetDeck,@Astrid01081981 @ck1406 @NPO1 Veldrijden is minder vaak op de Nederlandse TV dan voetbal of schaatsen
23341313,2022-01-09 13:19:42+00:00, ,1480167398472826887,nl,1,0,1,0,Twitter for iPhone,"Sterk optreden van NL vrouwen op de TP: baanrecord, 2:54.12. #EKAfstanden #schaatsen"
3310736530,2022-01-09 13:19:35+00:00, ,1480167369100169221,nl,6,0,8,0,Twitter for Android,"Ik zit maar het #BKveldrijden te kijken op @sporza_koers en moet daar horen dat @marianne_vos het #nkveldrijden heeft gewonnen. Geen wiel gezien daarvan. Omdat er alleen schaatsen bij @NPO1 uitgezonden wordt.
#zucht"
32390474,2022-01-09 13:18:19+00:00, ,1480167049431334913,nl,4,0,0,0,Twitter for iPhone,"2.54,12! Baanrecord voor de NL TP ploeg! Knap!! #EKAfstanden #schaatsen #schaatsfan #speedskating"
234279874,2022-01-09 13:17:14+00:00, ,1480166776725983242,nl,0,0,0,2,Twitter for Android,RT @RobdeKeijzer: Ik zou dan willen weten hoe ze het beleefde! Maar gelukkig kunnen we nu naar Polen en Noren kijken bij een onbeduidend st…
73779979,2022-01-09 13:17:12+00:00, ,1480166770094837763,nl,0,0,0,1,Twitter Web App,RT @ADFriesland: LIVE | Laatste dag EK afstanden: krijgt goudoogst van Nederland een vervolg?  https://t.co/Eyw5NoUVUD
36047632,2022-01-09 13:16:58+00:00, ,1480166708891561984,nl,2,0,0,0,NUsport nieuwsfeed,Liveblog schaatsen | Nederland begint als favoriet aan ploegenachtervolging https://t.co/L7rhPQsv6f
849699858986434560,2022-01-09 13:16:45+00:00, ,1480166654504054785,nl,5,0,0,0,Twitter for iPad,@NOSwielrennen Wanneer gaan ze het nu eens leren bij de nos of hadden ze haast om naar het schaatsen te gaan waardeloze uitzending 👎👎👎👎
241563711,2022-01-09 13:15:47+00:00, ,1480166411679019009,nl,0,0,0,0,Twitter for Android,Serieus @NOS ? Nederland moet kijken naar landen die er niet zijn zoals China en Japan. 🙈🙈 Hoe dan? 🤣🤣 #EKAfstanden #schaatsen
110077589,2022-01-09 13:15:44+00:00, ,1480166399024766984,nl,11,0,2,0,Twitter for iPhone,"Ach ach, is er bij NPO1 niet een regisseur te vinden die een cyclocross uitzending kan managen. Vergeten gewoon de finish dames U23 in beeld te brengen. En gauw overschakelen naar de ploegenachtervolging schaatsen tussen Polen en Noorwegen. 🤮🤮"
1459166761052512257,2022-01-09 13:15:39+00:00, ,1480166378225217540,nl,18,0,0,0,Twitter Web App,"@NOSwielrennen Wat een lachwekkend camerawerk van jullie, totaal geen beelden van wat er achter no 3 gebeurd, zelfs geen tijden worden er gegeven, of wie U23 op kop rijdt. Zelfs de finish van U23 niet in beeld....en huldiging? Ga maar snel naar het schaatsen...sukkels van de NOS"
16983689,2022-01-09 13:14:54+00:00, ,1480166190735577093,nl,0,0,2,0,TweetDeck,@ck1406 @NPO1 Zeikwijf. Er is meer dan alleen schaatsen
1219962050014785537,2022-01-09 13:14:53+00:00, ,1480166186243571717,nl,0,0,1,0,Twitter for Android,@RudieOttens En dan na de finish gelijk naar het schaatsen.😩
611050372,2022-01-09 13:14:16+00:00, ,1480166031180062723,nl,0,0,3,0,Twitter for Android,#nkveldrijden waar kan ik de heren zien de #npo #nos doet schaatsen
26212141,2022-01-09 13:13:49+00:00, ,1480165917283733513,nl,0,0,1,0,Twitter for Android,@deltanl lekker schaatsen kijken is er niet bij. De storing blijft op NPO1. https://t.co/tv9WItBbte
2172291157,2022-01-09 13:13:48+00:00, ,1480165913756381185,nl,0,0,0,0,Twitter Web App,"Heerlijk middagje sport kijken!
Schaatsen, Arsenal vrouwen en de Graafschap 😄😊"
48000418,2022-01-09 13:13:07+00:00, ,1480165740728754179,nl,0,0,1,0,Twitter for iPhone,#studiosport #EKAfstanden #NOS waarom altijd altijd dat schaatsen voorop ? Pfffff 🤢
241563711,2022-01-09 13:13:01+00:00, ,1480165717764935680,nl,0,0,0,0,Twitter for Android,Waarom wordt er elkee keer gezegd dat er geen schaatsers meedoen van buiten Europa tijdens het #EKAfstanden #schaatsen. 🙈🙈
46595391,2022-01-09 13:12:34+00:00, ,1480165603121979392,nl,8,0,1,2,Twitter for iPhone,Ik zou dan willen weten hoe ze het beleefde! Maar gelukkig kunnen we nu naar Polen en Noren kijken bij een onbeduidend stukje schaatsen! https://t.co/v4JZwzuIfc
1085994886896209920,2022-01-09 13:12:08+00:00, ,1480165492782419973,nl,1,0,1,0,Twitter for Android,"@lindabernaards Friesland is zo leuk, ben er ook een paar keer geweest, met iemand de elfstedentocht gedaan met de auto, was hartstikke leuk, pas geleden waren we in Lemmer 👍👍 https://t.co/TOkVBCtMU8"
816275363642875904,2022-01-09 13:11:54+00:00, ,1480165434473205763,nl,0,0,0,0,F1Maximaal website,Ondertussen in de F1 | Verstappen en vriendin Kelly Piquet dollen op schaatsen #formule1 #f1 https://t.co/VvzTRTsr7i https://t.co/7Mx48Q4rxj
297577149,2022-01-09 13:11:30+00:00, ,1480165332232855555,nl,0,0,0,0,Twitter for iPad,Ook weer klaar👇#Engelseles #Duolingo😍Nu lekker schaatsen kijken😇 #Metime❤️🙏 https://t.co/RqHwRmk4Rf
